Date,Medicine,Unit_sold,Unit_Price,Total_Sales,Discount,Store_Location,Promotion,Customer_Age_Group
2024-07-01,Amoxicilina,14,4.09,57.26,3.61,Oeste,False,60+
2024-07-01,Loratadina,17,7.76,131.92,3.33,Sur,False,26-35
2024-07-01,Omeprazol,10,2.83,28.3,1.19,Sur,False,46-60
2024-07-02,Paracetamol,18,4.55,81.89999999999999,1.26,Sur,False,36-45
2024-07-02,Ibuprofeno,19,4.56,86.63999999999999,3.47,Sur,False,46-60
2024-07-02,Amoxicilina,18,6.37,114.66,1.91,Este,False,36-45
2024-07-02,Loratadina,12,2.42,29.04,1.85,Centro,False,26-35
2024-07-02,Omeprazol,24,4.31,103.44,3.88,Sur,False,46-60
2024-07-03,Paracetamol,15,4.32,64.80000000000001,3.43,Este,False,18-25
2024-07-03,Ibuprofeno,19,9.98,189.62,1.8,Oeste,False,26-35
2024-07-03,Amoxicilina,16,5.24,83.84,4.46,Oeste,False,36-45
2024-07-03,Loratadina,27,6.58,177.66,4.03,Norte,False,36-45
2024-07-03,Omeprazol,21,9.93,208.53,1.29,Sur,False,60+
2024-07-04,Paracetamol,25,4.98,124.50000000000001,1.87,Norte,False,46-60
2024-07-04,Ibuprofeno,21,9.08,190.68,2.84,Norte,False,26-35
2024-07-04,Amoxicilina,14,7.23,101.22,1.66,Oeste,False,26-35
2024-07-04,Loratadina,17,2.15,36.55,4.62,Norte,True,46-60
2024-07-04,Omeprazol,25,5.28,132.0,0.32,Este,False,60+
2024-07-05,Paracetamol,23,5.27,121.21,3.23,Oeste,False,26-35
2024-07-05,Ibuprofeno,19,7.48,142.12,3.1,Oeste,False,18-25
2024-07-05,Amoxicilina,19,5.13,97.47,2.77,Este,False,26-35
2024-07-05,Loratadina,19,5.66,107.54,2.5,Norte,False,26-35
2024-07-05,Omeprazol,18,7.49,134.82,4.32,Oeste,False,18-25
2024-07-06,Paracetamol,16,3.38,54.08,3.99,Centro,False,18-25
2024-07-06,Ibuprofeno,18,5.5,99.0,2.64,Este,False,18-25
2024-07-06,Amoxicilina,19,5.02,95.38,2.68,Oeste,False,46-60
2024-07-06,Loratadina,18,2.9,52.199999999999996,0.46,Oeste,False,18-25
2024-07-06,Omeprazol,20,3.7,74.0,1.58,Norte,False,18-25
2024-07-07,Paracetamol,17,9.18,156.06,1.86,Norte,False,26-35
2024-07-07,Ibuprofeno,20,2.2,44.0,2.59,Oeste,False,36-45
2024-07-07,Amoxicilina,22,2.74,60.28,0.09,Centro,False,18-25
2024-07-07,Loratadina,27,7.18,193.85999999999999,3.88,Centro,False,18-25
2024-07-07,Omeprazol,21,6.2,130.20000000000002,3.73,Oeste,False,36-45
2024-07-08,Paracetamol,16,3.51,56.16,3.74,Centro,False,18-25
2024-07-08,Ibuprofeno,18,6.45,116.10000000000001,2.64,Oeste,False,60+
2024-07-08,Amoxicilina,23,2.59,59.56999999999999,1.25,Sur,False,26-35
2024-07-08,Loratadina,24,4.87,116.88,1.98,Este,False,60+
2024-07-08,Omeprazol,22,5.74,126.28,1.62,Este,False,36-45
2024-07-09,Paracetamol,17,4.17,70.89,2.55,Sur,False,36-45
2024-07-09,Ibuprofeno,20,4.8,96.0,1.13,Oeste,False,18-25
2024-07-09,Amoxicilina,18,2.57,46.26,0.32,Sur,False,18-25
2024-07-09,Loratadina,21,4.63,97.23,2.94,Norte,False,26-35
2024-07-09,Omeprazol,24,5.28,126.72,0.57,Sur,False,26-35
2024-07-10,Paracetamol,12,7.64,91.67999999999999,2.17,Centro,False,26-35
2024-07-10,Ibuprofeno,23,7.69,176.87,0.81,Centro,False,36-45
2024-07-10,Amoxicilina,21,6.24,131.04,0.78,Sur,False,60+
2024-07-10,Loratadina,27,8.64,233.28000000000003,0.62,Oeste,False,36-45
2024-07-10,Omeprazol,13,3.74,48.620000000000005,0.31,Norte,False,60+
2024-07-11,Paracetamol,15,3.54,53.1,4.91,Oeste,False,36-45
2024-07-11,Ibuprofeno,17,2.69,45.73,2.54,Sur,False,46-60
2024-07-11,Amoxicilina,18,4.71,84.78,3.67,Sur,False,46-60
2024-07-11,Loratadina,19,9.08,172.52,4.57,Oeste,False,18-25
2024-07-11,Omeprazol,17,2.96,50.32,4.5,Norte,False,26-35
2024-07-12,Paracetamol,18,6.58,118.44,0.55,Centro,False,46-60
2024-07-12,Ibuprofeno,24,3.85,92.4,2.2,Sur,False,60+
2024-07-12,Amoxicilina,24,6.78,162.72,2.56,Oeste,False,60+
2024-07-12,Loratadina,23,3.45,79.35000000000001,0.21,Este,False,36-45
2024-07-12,Omeprazol,17,6.42,109.14,4.6,Sur,False,36-45
2024-07-13,Paracetamol,26,6.4,166.4,1.22,Este,False,18-25
2024-07-13,Ibuprofeno,19,9.12,173.27999999999997,1.64,Oeste,False,46-60
2024-07-13,Amoxicilina,19,9.59,182.21,3.42,Oeste,False,36-45
2024-07-13,Loratadina,11,8.77,96.47,0.79,Sur,False,46-60
2024-07-13,Omeprazol,25,2.37,59.25,0.53,Centro,False,18-25
2024-07-14,Paracetamol,22,7.1,156.2,1.14,Norte,True,36-45
2024-07-14,Ibuprofeno,18,4.56,82.08,3.71,Norte,True,18-25
2024-07-14,Amoxicilina,17,4.62,78.54,3.36,Sur,False,46-60
2024-07-14,Loratadina,14,2.21,30.939999999999998,3.33,Norte,False,18-25
2024-07-14,Omeprazol,25,2.59,64.75,1.18,Este,False,60+
2024-07-15,Paracetamol,13,10.0,130.0,4.25,Centro,False,18-25
2024-07-15,Ibuprofeno,27,6.13,165.51,3.83,Norte,False,18-25
2024-07-15,Amoxicilina,32,7.95,254.4,0.72,Este,False,60+
2024-07-15,Loratadina,12,7.68,92.16,0.58,Oeste,False,60+
2024-07-15,Omeprazol,21,5.33,111.93,0.76,Sur,False,36-45
2024-07-16,Paracetamol,15,5.95,89.25,3.93,Sur,False,18-25
2024-07-16,Ibuprofeno,24,9.72,233.28000000000003,2.36,Norte,False,60+
2024-07-16,Amoxicilina,20,6.02,120.39999999999999,3.72,Este,True,46-60
2024-07-16,Loratadina,21,7.05,148.04999999999998,2.99,Centro,False,26-35
2024-07-16,Omeprazol,22,8.26,181.72,3.01,Este,False,18-25
2024-07-17,Paracetamol,22,8.63,189.86,4.66,Oeste,False,46-60
2024-07-17,Ibuprofeno,18,6.7,120.60000000000001,0.39,Sur,False,18-25
2024-07-17,Amoxicilina,21,9.63,202.23000000000002,3.48,Sur,False,46-60
2024-07-17,Loratadina,25,9.61,240.25,1.67,Centro,False,46-60
2024-07-17,Omeprazol,24,3.42,82.08,4.02,Centro,False,26-35
2024-07-18,Paracetamol,22,7.5,165.0,4.62,Norte,False,26-35
2024-07-18,Ibuprofeno,16,7.12,113.92,4.87,Sur,False,36-45
2024-07-18,Amoxicilina,18,9.84,177.12,3.56,Sur,False,60+
2024-07-18,Loratadina,17,4.93,83.81,4.04,Sur,False,26-35
2024-07-18,Omeprazol,12,9.91,118.92,0.75,Norte,False,36-45
2024-07-19,Paracetamol,21,2.29,48.09,2.08,Este,False,26-35
2024-07-19,Ibuprofeno,17,8.87,150.79,0.72,Oeste,True,18-25
2024-07-19,Amoxicilina,20,2.21,44.2,2.07,Norte,False,26-35
2024-07-19,Loratadina,20,3.94,78.8,4.51,Sur,False,36-45
2024-07-19,Omeprazol,20,9.03,180.6,0.45,Norte,False,26-35
2024-07-20,Paracetamol,18,8.67,156.06,2.2,Norte,False,60+
2024-07-20,Ibuprofeno,26,3.92,101.92,4.09,Este,False,46-60
2024-07-20,Amoxicilina,25,3.48,87.0,1.93,Oeste,False,26-35
2024-07-20,Loratadina,17,8.15,138.55,0.59,Oeste,False,46-60
2024-07-20,Omeprazol,24,4.28,102.72,1.21,Oeste,False,60+
2024-07-21,Paracetamol,25,5.1,127.49999999999999,4.12,Este,False,18-25
2024-07-21,Ibuprofeno,26,4.04,105.04,1.91,Norte,False,18-25
2024-07-21,Amoxicilina,21,9.36,196.56,2.66,Oeste,False,46-60
2024-07-21,Loratadina,22,8.13,178.86,2.19,Este,False,60+
2024-07-21,Omeprazol,22,2.87,63.14,2.36,Oeste,False,18-25
2024-07-22,Paracetamol,23,8.45,194.35,0.5,Este,False,46-60
2024-07-22,Ibuprofeno,21,7.45,156.45000000000002,1.12,Centro,False,36-45
2024-07-22,Amoxicilina,25,6.31,157.75,4.22,Oeste,False,46-60
2024-07-22,Loratadina,21,2.32,48.72,1.84,Norte,False,18-25
2024-07-22,Omeprazol,18,8.67,156.06,1.39,Este,False,18-25
2024-07-23,Paracetamol,21,7.59,159.39,1.91,Este,False,60+
2024-07-23,Ibuprofeno,18,6.16,110.88,1.64,Sur,False,26-35
2024-07-23,Amoxicilina,24,4.86,116.64000000000001,3.79,Sur,False,18-25
2024-07-23,Loratadina,19,9.76,185.44,4.37,Norte,False,18-25
2024-07-23,Omeprazol,25,3.17,79.25,3.0,Oeste,False,26-35
2024-07-24,Paracetamol,14,8.99,125.86,2.01,Este,False,36-45
2024-07-24,Ibuprofeno,24,9.52,228.48,4.25,Norte,False,46-60
2024-07-24,Amoxicilina,18,3.01,54.17999999999999,1.36,Norte,False,26-35
2024-07-24,Loratadina,21,5.63,118.23,0.31,Norte,False,26-35
2024-07-24,Omeprazol,18,9.58,172.44,0.21,Norte,False,46-60
2024-07-25,Paracetamol,17,8.78,149.26,3.65,Este,False,46-60
2024-07-25,Ibuprofeno,26,3.83,99.58,0.43,Este,False,46-60
2024-07-25,Amoxicilina,18,7.89,142.01999999999998,3.55,Norte,False,18-25
2024-07-25,Loratadina,19,7.65,145.35,3.62,Oeste,False,36-45
2024-07-25,Omeprazol,26,3.67,95.42,2.03,Norte,False,26-35
2024-07-26,Paracetamol,21,8.15,171.15,3.17,Norte,True,18-25
2024-07-26,Ibuprofeno,22,2.75,60.5,1.93,Norte,False,46-60
2024-07-26,Amoxicilina,15,8.67,130.05,0.96,Norte,False,46-60
2024-07-26,Loratadina,17,3.71,63.07,4.42,Norte,False,26-35
2024-07-26,Omeprazol,22,9.75,214.5,3.13,Norte,False,36-45
2024-07-27,Paracetamol,18,6.35,114.3,2.62,Norte,False,60+
2024-07-27,Ibuprofeno,17,2.51,42.669999999999995,2.41,Centro,True,18-25
2024-07-27,Amoxicilina,10,3.6,36.0,4.03,Sur,False,26-35
2024-07-27,Loratadina,17,8.33,141.61,2.26,Este,False,46-60
2024-07-27,Omeprazol,12,4.71,56.519999999999996,2.98,Sur,False,60+
2024-07-28,Paracetamol,19,7.3,138.7,3.48,Centro,False,26-35
2024-07-28,Ibuprofeno,19,5.89,111.91,3.23,Norte,False,46-60
2024-07-28,Amoxicilina,15,4.01,60.15,4.97,Norte,False,18-25
2024-07-28,Loratadina,20,4.5,90.0,3.85,Centro,False,36-45
2024-07-28,Omeprazol,27,7.33,197.91,1.44,Oeste,False,26-35
2024-07-29,Paracetamol,15,7.68,115.19999999999999,1.93,Este,False,60+
2024-07-29,Ibuprofeno,28,7.13,199.64,2.41,Norte,False,26-35
2024-07-29,Amoxicilina,24,5.28,126.72,3.42,Norte,False,26-35
2024-07-29,Loratadina,21,3.19,66.99,4.53,Oeste,False,18-25
2024-07-29,Omeprazol,14,6.71,93.94,0.28,Oeste,True,46-60
2024-07-30,Paracetamol,22,6.17,135.74,2.3,Centro,False,60+
2024-07-30,Ibuprofeno,23,3.11,71.53,2.56,Sur,False,26-35
2024-07-30,Amoxicilina,12,8.11,97.32,3.71,Norte,False,26-35
2024-07-30,Loratadina,12,7.45,89.4,2.02,Oeste,False,46-60
2024-07-30,Omeprazol,15,8.94,134.1,4.62,Norte,False,36-45
2024-07-31,Paracetamol,16,3.22,51.52,0.8,Oeste,False,26-35
2024-07-31,Ibuprofeno,17,9.49,161.33,1.61,Norte,False,26-35
2024-07-31,Amoxicilina,17,2.75,46.75,3.99,Oeste,True,46-60
2024-07-31,Loratadina,25,9.59,239.75,4.22,Sur,False,60+
2024-07-31,Omeprazol,26,5.13,133.38,1.67,Oeste,True,18-25
2024-08-01,Paracetamol,24,5.32,127.68,0.2,Sur,False,60+
2024-08-01,Ibuprofeno,16,5.0,80.0,4.06,Oeste,False,18-25
2024-08-01,Amoxicilina,34,8.03,273.02,0.61,Centro,False,60+
2024-08-01,Loratadina,21,9.8,205.8,3.37,Norte,True,36-45
2024-08-01,Omeprazol,15,7.18,107.69999999999999,2.98,Centro,False,18-25
2024-08-02,Paracetamol,16,5.13,82.08,2.86,Centro,False,26-35
2024-08-02,Ibuprofeno,22,9.65,212.3,4.24,Centro,False,46-60
2024-08-02,Amoxicilina,18,4.66,83.88,3.32,Oeste,False,18-25
2024-08-02,Loratadina,12,8.34,100.08,0.68,Oeste,False,36-45
2024-08-02,Omeprazol,19,2.27,43.13,1.49,Oeste,False,36-45
2024-08-03,Paracetamol,24,5.24,125.76,4.21,Este,False,26-35
2024-08-03,Ibuprofeno,24,3.68,88.32000000000001,4.92,Este,False,26-35
2024-08-03,Amoxicilina,29,4.16,120.64,3.63,Centro,False,26-35
2024-08-03,Loratadina,26,3.7,96.2,3.82,Sur,False,18-25
2024-08-03,Omeprazol,15,4.49,67.35000000000001,2.35,Centro,False,18-25
2024-08-04,Paracetamol,15,9.25,138.75,1.66,Centro,True,46-60
2024-08-04,Ibuprofeno,18,6.69,120.42,2.35,Sur,False,60+
2024-08-04,Amoxicilina,25,9.45,236.24999999999997,0.68,Oeste,False,46-60
2024-08-04,Loratadina,18,2.92,52.56,3.56,Centro,False,26-35
2024-08-04,Omeprazol,15,2.46,36.9,3.44,Oeste,True,36-45
2024-08-05,Paracetamol,16,8.25,132.0,0.26,Este,False,36-45
2024-08-05,Ibuprofeno,18,7.77,139.85999999999999,3.01,Norte,False,36-45
2024-08-05,Amoxicilina,25,7.66,191.5,2.47,Este,False,18-25
2024-08-05,Loratadina,19,8.52,161.88,0.01,Este,False,26-35
2024-08-05,Omeprazol,20,7.52,150.39999999999998,2.34,Norte,True,46-60
2024-08-06,Paracetamol,20,8.92,178.4,1.51,Norte,False,36-45
2024-08-06,Ibuprofeno,23,6.71,154.33,2.03,Oeste,False,26-35
2024-08-06,Amoxicilina,25,6.67,166.75,2.66,Centro,False,46-60
2024-08-06,Loratadina,28,6.89,192.92,2.58,Centro,False,46-60
2024-08-06,Omeprazol,17,7.51,127.67,2.14,Centro,False,46-60
2024-08-07,Paracetamol,26,2.72,70.72,3.3,Este,False,46-60
2024-08-07,Ibuprofeno,28,6.77,189.56,4.7,Este,False,18-25
2024-08-07,Amoxicilina,19,9.06,172.14000000000001,3.36,Este,False,18-25
2024-08-07,Loratadina,17,4.69,79.73,4.43,Este,False,36-45
2024-08-07,Omeprazol,23,9.94,228.61999999999998,2.48,Centro,False,36-45
2024-08-08,Paracetamol,18,9.66,173.88,2.32,Oeste,False,36-45
2024-08-08,Ibuprofeno,18,4.66,83.88,1.51,Oeste,False,26-35
2024-08-08,Amoxicilina,25,6.06,151.5,0.13,Oeste,False,60+
2024-08-08,Loratadina,25,8.02,200.5,3.68,Norte,False,60+
2024-08-08,Omeprazol,12,5.92,71.03999999999999,3.3,Norte,False,18-25
2024-08-09,Paracetamol,19,3.16,60.040000000000006,1.41,Oeste,False,26-35
2024-08-09,Ibuprofeno,27,5.16,139.32,3.89,Este,True,36-45
2024-08-09,Amoxicilina,17,7.54,128.18,0.51,Sur,False,60+
2024-08-09,Loratadina,11,5.34,58.739999999999995,1.58,Centro,False,46-60
2024-08-09,Omeprazol,22,6.38,140.35999999999999,3.49,Centro,False,46-60
2024-08-10,Paracetamol,19,2.27,43.13,4.12,Sur,False,46-60
2024-08-10,Ibuprofeno,16,5.0,80.0,0.35,Sur,False,60+
2024-08-10,Amoxicilina,22,3.25,71.5,4.13,Centro,False,36-45
2024-08-10,Loratadina,22,7.01,154.22,4.72,Este,False,18-25
2024-08-10,Omeprazol,13,2.3,29.9,4.18,Centro,False,60+
2024-08-11,Paracetamol,16,8.75,140.0,1.34,Este,False,18-25
2024-08-11,Ibuprofeno,24,3.63,87.12,3.53,Norte,True,36-45
2024-08-11,Amoxicilina,24,8.96,215.04000000000002,3.77,Centro,True,36-45
2024-08-11,Loratadina,14,9.35,130.9,3.1,Oeste,False,46-60
2024-08-11,Omeprazol,17,5.47,92.99,4.88,Este,False,18-25
2024-08-12,Paracetamol,22,6.64,146.07999999999998,1.58,Centro,False,26-35
2024-08-12,Ibuprofeno,9,4.02,36.17999999999999,1.22,Norte,False,18-25
2024-08-12,Amoxicilina,11,7.24,79.64,4.57,Oeste,False,18-25
2024-08-12,Loratadina,25,4.07,101.75,0.11,Este,False,60+
2024-08-12,Omeprazol,21,2.56,53.76,0.16,Sur,False,36-45
2024-08-13,Paracetamol,21,8.05,169.05,3.69,Norte,False,26-35
2024-08-13,Ibuprofeno,11,6.67,73.37,3.32,Este,False,26-35
2024-08-13,Amoxicilina,27,6.28,169.56,3.21,Oeste,False,46-60
2024-08-13,Loratadina,19,3.21,60.99,1.41,Centro,False,36-45
2024-08-13,Omeprazol,17,5.89,100.13,1.37,Este,False,60+
2024-08-14,Paracetamol,17,9.72,165.24,1.65,Oeste,False,26-35
2024-08-14,Ibuprofeno,15,6.92,103.8,3.92,Este,True,36-45
2024-08-14,Amoxicilina,21,6.6,138.6,1.97,Este,True,36-45
2024-08-14,Loratadina,23,4.17,95.91,1.12,Este,False,26-35
2024-08-14,Omeprazol,11,7.6,83.6,3.71,Centro,False,60+
2024-08-15,Paracetamol,20,3.15,63.0,4.32,Centro,False,26-35
2024-08-15,Ibuprofeno,18,3.22,57.96,4.66,Este,False,60+
2024-08-15,Amoxicilina,23,9.08,208.84,2.59,Centro,False,26-35
2024-08-15,Loratadina,22,9.26,203.72,4.91,Oeste,False,60+
2024-08-15,Omeprazol,21,5.79,121.59,0.95,Centro,False,46-60
2024-08-16,Paracetamol,26,2.69,69.94,1.07,Centro,True,18-25
2024-08-16,Ibuprofeno,15,7.77,116.55,2.04,Oeste,False,26-35
2024-08-16,Amoxicilina,18,4.82,86.76,4.8,Este,False,46-60
2024-08-16,Loratadina,22,8.81,193.82000000000002,4.77,Centro,False,60+
2024-08-16,Omeprazol,17,7.27,123.58999999999999,0.3,Este,False,26-35
2024-08-17,Paracetamol,20,5.73,114.60000000000001,0.86,Norte,False,18-25
2024-08-17,Ibuprofeno,18,2.09,37.62,4.75,Sur,False,18-25
2024-08-17,Amoxicilina,15,3.48,52.2,0.03,Oeste,False,18-25
2024-08-17,Loratadina,13,3.98,51.74,1.37,Oeste,False,46-60
2024-08-17,Omeprazol,18,2.99,53.82000000000001,4.38,Oeste,False,36-45
2024-08-18,Paracetamol,20,2.7,54.0,0.94,Sur,False,60+
2024-08-18,Ibuprofeno,20,2.41,48.2,0.01,Sur,False,26-35
2024-08-18,Amoxicilina,24,2.08,49.92,3.9,Este,False,18-25
2024-08-18,Loratadina,18,4.5,81.0,1.68,Oeste,False,36-45
2024-08-18,Omeprazol,19,5.31,100.88999999999999,2.52,Centro,False,36-45
2024-08-19,Paracetamol,27,3.2,86.4,4.02,Oeste,False,26-35
2024-08-19,Ibuprofeno,18,8.08,145.44,1.57,Oeste,False,46-60
2024-08-19,Amoxicilina,25,7.26,181.5,0.16,Oeste,False,46-60
2024-08-19,Loratadina,15,3.51,52.65,1.53,Sur,False,46-60
2024-08-19,Omeprazol,17,6.69,113.73,4.15,Este,False,26-35
2024-08-20,Paracetamol,16,3.55,56.8,0.75,Oeste,False,26-35
2024-08-20,Ibuprofeno,34,3.65,124.1,3.13,Este,False,26-35
2024-08-20,Amoxicilina,15,9.1,136.5,0.7,Centro,False,36-45
2024-08-20,Loratadina,17,8.9,151.3,2.31,Centro,False,46-60
2024-08-20,Omeprazol,21,8.96,188.16000000000003,3.59,Oeste,True,60+
2024-08-21,Paracetamol,13,5.8,75.39999999999999,0.55,Centro,False,18-25
2024-08-21,Ibuprofeno,17,9.31,158.27,4.37,Oeste,False,18-25
2024-08-21,Amoxicilina,27,9.59,258.93,1.55,Sur,False,18-25
2024-08-21,Loratadina,24,8.42,202.07999999999998,1.88,Este,False,60+
2024-08-21,Omeprazol,24,6.34,152.16,2.43,Sur,False,60+
2024-08-22,Paracetamol,17,8.23,139.91,2.79,Este,False,26-35
2024-08-22,Ibuprofeno,18,4.87,87.66,2.72,Este,False,46-60
2024-08-22,Amoxicilina,15,8.59,128.85,4.48,Centro,False,36-45
2024-08-22,Loratadina,13,9.24,120.12,1.88,Oeste,False,36-45
2024-08-22,Omeprazol,14,4.05,56.699999999999996,1.81,Sur,False,60+
2024-08-23,Paracetamol,28,2.55,71.39999999999999,4.43,Centro,False,26-35
2024-08-23,Ibuprofeno,23,9.3,213.9,0.12,Centro,False,60+
2024-08-23,Amoxicilina,20,6.41,128.2,1.28,Norte,False,46-60
2024-08-23,Loratadina,15,5.59,83.85,3.59,Sur,False,46-60
2024-08-23,Omeprazol,23,3.97,91.31,3.77,Norte,False,60+
2024-08-24,Paracetamol,19,3.86,73.34,0.09,Oeste,False,60+
2024-08-24,Ibuprofeno,17,8.61,146.37,3.46,Sur,False,60+
2024-08-24,Amoxicilina,25,2.48,62.0,1.86,Centro,False,18-25
2024-08-24,Loratadina,29,2.77,80.33,0.5,Centro,False,26-35
2024-08-24,Omeprazol,12,6.62,79.44,4.25,Sur,False,26-35
2024-08-25,Paracetamol,15,5.16,77.4,4.59,Este,False,18-25
2024-08-25,Ibuprofeno,20,6.35,127.0,0.6,Este,False,18-25
2024-08-25,Amoxicilina,25,7.67,191.75,3.38,Centro,False,60+
2024-08-25,Loratadina,13,8.16,106.08,1.1,Norte,False,18-25
2024-08-25,Omeprazol,22,4.11,90.42,0.47,Centro,False,60+
2024-08-26,Paracetamol,13,7.67,99.71,4.71,Oeste,False,60+
2024-08-26,Ibuprofeno,22,6.58,144.76,2.81,Este,False,36-45
2024-08-26,Amoxicilina,22,7.04,154.88,0.92,Este,False,26-35
2024-08-26,Loratadina,21,9.16,192.36,1.42,Centro,False,36-45
2024-08-26,Omeprazol,12,9.65,115.80000000000001,4.19,Este,False,46-60
2024-08-27,Paracetamol,20,4.7,94.0,0.04,Oeste,False,60+
2024-08-27,Ibuprofeno,27,3.67,99.09,2.61,Sur,False,26-35
2024-08-27,Amoxicilina,17,7.32,124.44,4.16,Centro,False,26-35
2024-08-27,Loratadina,25,9.3,232.50000000000003,3.67,Sur,False,46-60
2024-08-27,Omeprazol,15,9.74,146.1,0.94,Norte,False,18-25
2024-08-28,Paracetamol,25,5.98,149.5,4.74,Sur,False,26-35
2024-08-28,Ibuprofeno,21,6.98,146.58,4.42,Norte,False,46-60
2024-08-28,Amoxicilina,18,8.0,144.0,1.4,Norte,False,46-60
2024-08-28,Loratadina,16,7.41,118.56,2.39,Norte,False,46-60
2024-08-28,Omeprazol,26,4.81,125.05999999999999,2.33,Este,False,60+
2024-08-29,Paracetamol,25,7.64,191.0,0.06,Centro,False,18-25
2024-08-29,Ibuprofeno,23,3.87,89.01,1.89,Norte,False,36-45
2024-08-29,Amoxicilina,18,8.04,144.71999999999997,3.01,Este,False,46-60
2024-08-29,Loratadina,16,8.09,129.44,2.26,Sur,False,18-25
2024-08-29,Omeprazol,16,8.77,140.32,2.47,Oeste,False,36-45
2024-08-30,Paracetamol,19,7.77,147.63,3.03,Oeste,False,60+
2024-08-30,Ibuprofeno,16,8.29,132.64,4.88,Sur,False,46-60
2024-08-30,Amoxicilina,10,6.95,69.5,3.59,Este,False,46-60
2024-08-30,Loratadina,19,2.84,53.959999999999994,1.46,Este,True,26-35
2024-08-30,Omeprazol,13,5.53,71.89,0.24,Centro,False,18-25
2024-08-31,Paracetamol,15,7.02,105.3,4.62,Oeste,True,60+
2024-08-31,Ibuprofeno,20,6.35,127.0,3.46,Este,False,26-35
2024-08-31,Amoxicilina,18,7.16,128.88,1.08,Oeste,True,60+
2024-08-31,Loratadina,20,9.87,197.39999999999998,0.11,Oeste,False,36-45
2024-08-31,Omeprazol,20,7.63,152.6,1.45,Centro,False,36-45
2024-09-01,Paracetamol,20,5.1,102.0,0.09,Norte,False,60+
2024-09-01,Ibuprofeno,21,5.31,111.50999999999999,2.33,Norte,False,18-25
2024-09-01,Amoxicilina,14,2.83,39.620000000000005,0.06,Este,False,26-35
2024-09-01,Loratadina,21,2.25,47.25,0.49,Este,True,26-35
2024-09-01,Omeprazol,24,2.02,48.480000000000004,0.32,Sur,False,18-25
2024-09-02,Paracetamol,19,4.08,77.52,4.38,Norte,False,36-45
2024-09-02,Ibuprofeno,12,6.95,83.4,2.64,Sur,False,60+
2024-09-02,Amoxicilina,19,8.63,163.97000000000003,3.87,Oeste,False,46-60
2024-09-02,Loratadina,11,7.34,80.74,0.22,Sur,False,18-25
2024-09-02,Omeprazol,18,9.2,165.6,1.39,Oeste,True,46-60
2024-09-03,Paracetamol,27,6.83,184.41,4.59,Norte,False,46-60
2024-09-03,Ibuprofeno,19,4.92,93.48,3.49,Este,False,60+
2024-09-03,Amoxicilina,24,4.73,113.52000000000001,4.79,Este,False,36-45
2024-09-03,Loratadina,28,6.54,183.12,0.73,Este,False,36-45
2024-09-03,Omeprazol,15,5.41,81.15,0.17,Norte,False,18-25
2024-09-04,Paracetamol,24,4.86,116.64000000000001,4.39,Este,False,18-25
2024-09-04,Ibuprofeno,20,8.74,174.8,1.19,Sur,False,26-35
2024-09-04,Amoxicilina,16,3.43,54.88,4.65,Oeste,False,36-45
2024-09-04,Loratadina,23,2.44,56.12,3.66,Centro,False,60+
2024-09-04,Omeprazol,24,8.76,210.24,0.45,Sur,False,46-60
2024-09-05,Paracetamol,26,7.73,200.98000000000002,3.44,Oeste,False,36-45
2024-09-05,Ibuprofeno,21,5.96,125.16,1.73,Norte,False,60+
2024-09-05,Amoxicilina,12,4.96,59.519999999999996,1.86,Centro,False,18-25
2024-09-05,Loratadina,21,8.85,185.85,2.91,Centro,False,26-35
2024-09-05,Omeprazol,15,3.38,50.699999999999996,3.3,Este,False,60+
2024-09-06,Paracetamol,19,9.73,184.87,4.59,Centro,True,36-45
2024-09-06,Ibuprofeno,16,6.86,109.76,4.76,Este,False,46-60
2024-09-06,Amoxicilina,20,4.06,81.19999999999999,2.46,Oeste,False,18-25
2024-09-06,Loratadina,26,9.57,248.82,1.38,Este,False,46-60
2024-09-06,Omeprazol,23,7.49,172.27,1.87,Oeste,True,18-25
2024-09-07,Paracetamol,22,8.35,183.7,3.22,Este,False,60+
2024-09-07,Ibuprofeno,21,8.4,176.4,1.87,Norte,True,26-35
2024-09-07,Amoxicilina,17,5.94,100.98,2.87,Sur,True,18-25
2024-09-07,Loratadina,18,6.37,114.66,4.2,Este,False,60+
2024-09-07,Omeprazol,30,5.79,173.7,4.34,Oeste,False,26-35
2024-09-08,Paracetamol,14,6.61,92.54,4.01,Este,False,26-35
2024-09-08,Ibuprofeno,16,5.91,94.56,1.31,Este,False,46-60
2024-09-08,Amoxicilina,19,7.75,147.25,3.02,Oeste,False,46-60
2024-09-08,Loratadina,16,5.03,80.48,3.59,Sur,False,60+
2024-09-08,Omeprazol,17,2.64,44.88,4.7,Sur,False,46-60
2024-09-09,Paracetamol,13,5.03,65.39,0.81,Centro,False,18-25
2024-09-09,Ibuprofeno,20,3.29,65.8,4.99,Centro,False,46-60
2024-09-09,Amoxicilina,21,6.77,142.17,3.59,Este,False,60+
2024-09-09,Loratadina,19,5.08,96.52,1.58,Sur,False,18-25
2024-09-09,Omeprazol,23,5.99,137.77,4.92,Este,False,26-35
2024-09-10,Paracetamol,27,9.35,252.45,0.67,Centro,False,26-35
2024-09-10,Ibuprofeno,19,8.19,155.60999999999999,0.12,Sur,False,60+
2024-09-10,Amoxicilina,20,9.7,194.0,4.2,Centro,False,36-45
2024-09-10,Loratadina,26,4.44,115.44000000000001,0.62,Norte,False,36-45
